timestamp,power_w,util_gpu_pct,util_mem_pct,mem_used_mib,clocks_sm_mhz,temp_c
2026/07/07 18:51:29.290,382.38,100.0,42.0,94657.0,1695.0,74.0
2026/07/07 18:51:30.286,381.36,100.0,55.0,94657.0,1350.0,73.0
2026/07/07 18:51:31.286,388.4,100.0,41.0,94657.0,1320.0,74.0
2026/07/07 18:51:32.362,377.56,100.0,42.0,94657.0,1485.0,73.0
2026/07/07 18:51:33.276,382.72,100.0,49.0,94657.0,1200.0,74.0
2026/07/07 18:51:34.277,378.28,100.0,53.0,94657.0,1665.0,73.0
2026/07/07 18:51:35.286,380.41,100.0,42.0,94657.0,1365.0,74.0
2026/07/07 18:51:36.290,389.0,100.0,44.0,94657.0,1350.0,74.0
2026/07/07 18:51:37.292,380.65,100.0,57.0,94657.0,1575.0,72.0
2026/07/07 18:51:38.291,381.82,79.0,50.0,94657.0,1590.0,73.0
2026/07/07 18:51:39.290,378.74,100.0,56.0,94657.0,1635.0,73.0
2026/07/07 18:51:40.290,383.67,100.0,43.0,94657.0,1425.0,74.0
2026/07/07 18:51:41.288,383.57,100.0,42.0,94657.0,1560.0,74.0
2026/07/07 18:51:42.285,377.2,100.0,54.0,94657.0,1365.0,73.0
2026/07/07 18:51:43.289,387.72,100.0,41.0,94657.0,1380.0,74.0
2026/07/07 18:51:44.296,374.15,100.0,42.0,94657.0,1545.0,73.0
2026/07/07 18:51:45.289,391.96,100.0,49.0,94657.0,1170.0,74.0
2026/07/07 18:51:46.294,377.26,100.0,54.0,94657.0,1620.0,74.0
2026/07/07 18:51:47.287,379.53,100.0,42.0,94657.0,1335.0,74.0
2026/07/07 18:51:48.297,381.74,100.0,42.0,94657.0,1710.0,74.0
2026/07/07 18:51:49.290,379.24,100.0,55.0,94657.0,1290.0,74.0
2026/07/07 18:51:50.291,385.58,100.0,41.0,94657.0,1215.0,74.0
2026/07/07 18:51:51.272,379.28,100.0,42.0,94657.0,1635.0,74.0
2026/07/07 18:51:52.296,384.92,100.0,44.0,94657.0,1245.0,74.0
2026/07/07 18:51:53.294,377.97,100.0,58.0,94657.0,1590.0,73.0
2026/07/07 18:51:54.290,377.37,71.0,44.0,94657.0,1335.0,73.0
2026/07/07 18:51:55.291,374.65,100.0,55.0,94657.0,1680.0,74.0
2026/07/07 18:51:56.297,388.23,100.0,45.0,94657.0,1500.0,75.0
2026/07/07 18:51:57.293,380.62,100.0,42.0,94657.0,1245.0,74.0
2026/07/07 18:51:58.291,381.31,100.0,55.0,94657.0,1545.0,74.0
2026/07/07 18:51:59.291,384.51,100.0,40.0,94657.0,1200.0,74.0
2026/07/07 18:52:00.308,372.29,100.0,42.0,94657.0,1635.0,74.0
2026/07/07 18:52:01.292,391.38,100.0,49.0,94657.0,1335.0,75.0
2026/07/07 18:52:02.294,380.5,100.0,54.0,94657.0,1695.0,74.0
2026/07/07 18:52:03.045,285.27,12.0,0.0,94657.0,1770.0,70.0
2026/07/07 18:52:04.079,122.81,0.0,0.0,94657.0,1785.0,69.0
2026/07/07 18:52:05.055,113.6,0.0,0.0,94657.0,1785.0,69.0
2026/07/07 18:52:05.944,192.38,3.0,0.0,77321.0,1785.0,68.0
2026/07/07 18:52:06.499,183.73,20.0,16.0,66057.0,1590.0,69.0
2026/07/07 18:52:06.940,188.61,2.0,0.0,93381.0,1785.0,68.0
2026/07/07 18:52:07.361,173.5,9.0,0.0,82117.0,1770.0,68.0
2026/07/07 18:52:07.790,192.87,8.0,0.0,70853.0,1710.0,68.0
